web-scraper-order,web-scraper-start-url,Overall rating,Cuisine,Food rating,Service rating,Value rating,Atmosphere rating,Price range,Review titles,Review text,Awards,Five stars,Four stars,Three stars,Two stars,One star,Number of reviews,Restaurant
1587880984-39782,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d6592927-Reviews-ZZ_s_Clam_Bar-New_York_City_New_York.html,4.5,Seafood,50,50,40,null,$$$$,,Imagine a tiny dark space that makes you feel pampered as soon as you walk in. The menu is genius. Imaginative drinks and appetizers. The servers are dressed beautifully.,null,8,1,0,0,1,12 reviews,ZZ’s Clam Bar
1587880984-39778,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d6592927-Reviews-ZZ_s_Clam_Bar-New_York_City_New_York.html,4.5,Seafood,50,50,40,null,$$$$,Intimate & Delicious.,,null,8,1,0,0,1,12 reviews,ZZ’s Clam Bar
1587880984-39791,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d6592927-Reviews-ZZ_s_Clam_Bar-New_York_City_New_York.html,4.5,Seafood,50,50,40,null,$$$$,,"Went here with friends who are NYC locals and in the industry so we got red carpet treatment. The cocktails are based on a single flavor, ie: peanut butter, basil, pistachio, coconut, pineapple, etc....I started off with peanut butter, which wasn't what you'd expect it...More",null,8,1,0,0,1,12 reviews,ZZ’s Clam Bar
1587880984-39777,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d6592927-Reviews-ZZ_s_Clam_Bar-New_York_City_New_York.html,4.5,Seafood,50,50,40,null,$$$$,Small trendy delicious and amazingly expensive,,null,8,1,0,0,1,12 reviews,ZZ’s Clam Bar
1587880984-39773,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d6592927-Reviews-ZZ_s_Clam_Bar-New_York_City_New_York.html,4.5,Seafood,50,50,40,null,$$$$,Amazing food & drinks,,null,8,1,0,0,1,12 reviews,ZZ’s Clam Bar
1587880984-39787,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d6592927-Reviews-ZZ_s_Clam_Bar-New_York_City_New_York.html,4.5,Seafood,50,50,40,null,$$$$,,"What an awesome place. Only seats 10-14 people. Not much bigger than a studio apartment. Nice decor at this exclusive seafood place. Service was intimate and attentive. Drinks are large and fun cocktails in create casings for $20. We were given an aperitif as well. We started with the royale. We had ordered 2 of every oyster and clam. But for a ""bit"" more you can add Petrossian trout roe with bellinis. It was excellent. The uni toast was outstanding. Salty, creamy, and sweet. The mackerel was good but not on par with everything else. We opted for the tuna carpaccio with clams and foie gras. As decadent and smooth as it sounds. Expensive but worth it. Not an every day place but definitely worth the splurge.",null,8,1,0,0,1,12 reviews,ZZ’s Clam Bar
1587881001-39807,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,,"After a brilliant start at the bar, our evening went downhill when we were seated in the dining room. We ordered three courses and then the short ribs for two. Waiter told us that wasn't enough food for the two of us- WHAT?
As each course came, hummus, octopus and pasta, the staff insisted in taking the dishes away, even as we were still eating them...we felt incredibly rushed and repeatedly had to tell them we weren't finished yet. Were they really trying to turn the tables at these prices? The short rib platter came out cold. When the waiter came by and we told him, he said they'd make us another new platter....except our platter came back over well done....so it seemed reheated, far from new. We ate a slice each and left the rest. Of course, in their rush to clean the table, no one noticed the platter was still basically full- and no one cared.
Desserts (they did bring us one extra dessert to celebrate our anniversary), we uniformly excellent.. They dropped the check without asking us...again...were they trying to turn the table.
This is far from the experience we expected to have coming to Crown Shy- Especially after the brilliant start in the bar area. We won't be back (and they won't care). Too bad.",null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39806,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,,"I came here on a Wednesday night with several coworkers. The service was excellent but the appetizers and entrees were just so-so. One thing you don’t want to pass up is dessert – I’m not sure what the official name is, but they have an ice cream dish called satsuma orange that tastes like a homemade dreamcicle. It is also very loud inside and difficult to hear your dinner companions, and there is pulsating rap music throughout the place. The restaurant is very neat looking in the old AIG building, but nice decor, service, and dessert aside I would pass this one up and spend your money elsewhere.",null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39801,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,Really good...not great,,null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39793,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,Best Meal I Have Ever Experienced In A Restaurant,,null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39794,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,This Emperor Needs Some Clothes,,null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39812,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,,"Very cool, casual vibe. Atmosphere where there is “pressure” not to over dress. Ha ha. Well sort of. Food is great. It’s all about the appetizers. Cauliflower is out of this world, a tiny bit spicy. I split Branzino entree with friend. Also delicious. Definitely...More",null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39800,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,New restaurant with Michelin Star is worth trying,,null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39804,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,,"This Emperor Needs Some Clothes 
Let’s start off by what is right. Landmark building, beautiful lighting & material fit out, friendly staff, mixology and stemware. A+ 
Small adjustments that would go along way: Improved wines and spirit knowledge and enthusiasm by server staff. 
Shortcoming: 
The food: smaller than necessary portions. 25% more food on the plate would justify the premium price points. Flavor and temperature control: razor clam carrots were lukewarm. Placing jalapeños on top of the oysters robs mineral quality and brininess of the oyster. That dish needs to be reconsidered immediately. 
Epic Failure 
The bathroom was strewn with paper towels giving it a sudden Port Authority chic. Hire an attendant to stay on top of tidiness and this problem is easily solved! 
Dessert: Cream puffs while featuring a delectable passion fruit filling were absolutely stale. The cream was liquidy and lacked proper consistency. 
Will I be back? Hopefully. I really want to experience this place in the future as much as I imagined I would.",null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39811,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,,"Understated, simple dining room. Short menu. Really nice wine list. Service was really excellent (we had a great server); Somm could use some personality.",null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39797,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,What a disappointment!,,null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39805,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,,"Came for a birthday lunch with very high expectations. Location is neat and nicely decorated, although it was cold for being January! We had the 3 course prix fixe and noticed all dishes had a bitter and burnt aftertaste. We loved the fluke crudo, but the crunchy wafer tasted a bit bitter. Not to mention the chicory salad with mozzarella, which was dominated by chicory and grapefruit, both very bitter. The stuffed pasta and the quail were good, but desserts were once again dominated by burnt caramel flavor. Service was slow for being a typical business lunch location.",null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39808,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,,Real NY place with wonderful food and service. Amazing cocktails. Really relaxing and fun place to visit.,null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39795,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,Bittersweet lunch,,null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39802,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,,"Very cool, casual vibe. Atmosphere where there is “pressure” not to over dress. Ha ha. Well sort of. Food is great. It’s all about the appetizers. Cauliflower is out of this world, a tiny bit spicy. I split Branzino entree with friend. Also delicious. Definitely worth a visit.",null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39796,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,"Nice Service, Not-So-Good Food",,null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39792,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,"Very cool, casual vibe. Atmosphere",,null,18,3,2,5,1,32 reviews,Crown Shy
1587881001-39810,https://en.tripadvisor.com.hk/Restaurant_Review-g60763-d17413865-Reviews-Crown_Shy-New_York_City_New_York.html,4,American,40,45,35,null,$$$$,,"My husband and I are foodies and we had the pre-fixe lunch. Rustic food, but creative, well-prepared and nicely presented. It was the holidays and raining outside, and the restaurant is minimalist in style, but they had nice holiday decorations so it felt a bit warmer and welcoming. The service was excellent. If you enjoy creative dishes and food, then it's worth a try. It's not super fancy, but that's not the intended vibe of this restaurant.",null,18,3,2,5,1,32 reviews,Crown Shy
